start,mmd,high_mmd,slope,entropy,anomaly_fraction
12700,0.15761810541152954,1,-0.13464469611644753,4.9958062171936035,0.156
12800,0.12481468915939331,1,-0.0898483008146284,5.143766403198242,0.106
12900,0.1276683211326599,1,-0.04911927580833415,5.136666774749756,0.074
13000,0.13526690006256104,1,-0.01803512573242187,5.171866416931152,0.05
13100,0.1370571255683899,1,-0.0030669748783112094,5.1805267333984375,0.042
13200,0.1516174077987671,1,0.006299424171447762,5.192819595336914,0.024
13300,0.1561707854270935,1,0.007335543632507415,5.183213233947754,0.04
13400,0.18765538930892944,1,0.012389063835144085,4.913967609405518,0.134
13500,0.30744144320487976,1,0.03768066167831381,4.394229412078857,0.222
13600,0.34663718938827515,1,0.05413102209567887,4.157041549682617,0.352
13700,0.36939483880996704,1,0.058542990684508495,4.124871253967285,0.41
13800,0.41472893953323364,1,0.05161004960536905,3.98085355758667,0.506
13900,0.4015476405620575,1,0.02563041448593137,4.0670061111450195,0.598
14000,0.5001863241195679,1,0.03392510712146668,3.948934316635132,0.644
14100,0.5325762033462524,1,0.04118201136589042,3.8744211196899414,0.684
14200,0.7098067998886108,1,0.07211842834949503,3.325343132019043,0.77
14300,0.908302903175354,1,0.12231310009956597,2.614368200302124,0.814
14400,0.8996572494506836,1,0.11746685504913139,2.6078860759735107,0.786
14500,0.8896180391311646,1,0.09039341211319059,2.694885492324829,0.802
14600,0.8856353759765625,1,0.033297228813171424,2.6933603286743164,0.788
14700,0.8848321437835693,1,-0.0060963392257688395,2.7128870487213135,0.782
14800,0.8489315509796143,1,-0.01062372922897316,2.8133175373077393,0.678
14900,0.8506611585617065,1,-0.011461758613586776,2.859558582305908,0.708
15000,0.8588173985481262,1,-0.008780694007873674,2.7581026554107666,0.678
15100,0.855883777141571,1,-0.004801088571548476,2.8933300971984863,0.686
15200,0.8479615449905396,1,0.0003282606601715133,2.9985079765319824,0.668
15300,0.8723769187927246,1,0.003257566690445031,2.8929569721221924,0.73
15400,0.8817667365074158,1,0.006239181756973269,2.845836639404297,0.742
15500,0.8788712024688721,1,0.007978004217147918,2.8618273735046387,0.746
15600,0.8878659605979919,1,0.008630311489105211,2.8536524772644043,0.778
15700,0.8436198234558105,1,-0.00514149665832499,2.831583023071289,0.76
15800,0.7881464958190918,1,-0.022249186038970654,3.1148643493652344,0.806
15900,0.6491299271583557,1,-0.055920201539991596,3.4953677654266357,0.74
